Date	Time	CedHt
3/14/20	4:30	6.2
3/14/20	4:45	6.19
3/14/20	5:00	6.19
3/14/20	5:15	6.17
3/14/20	5:30	6.16
3/14/20	5:45	6.15
3/14/20	6:00	6.14
3/14/20	6:15	6.13
3/14/20	6:30	6.12
3/14/20	6:45	6.12
3/14/20	7:00	6.11
3/14/20	7:15	6.1
3/14/20	7:30	6.09
3/14/20	7:45	6.08
3/14/20	8:00	6.07
3/14/20	8:15	6.06
3/14/20	8:30	6.05
3/14/20	8:45	6.05
3/14/20	9:00	6.04
3/14/20	9:15	6.03
3/14/20	9:30	6.02
3/14/20	9:45	6.01
3/14/20	10:00	6
3/14/20	10:15	5.99
3/14/20	10:30	5.99
3/14/20	10:45	5.98
3/14/20	11:00	5.97
3/14/20	11:15	5.96
3/14/20	11:30	5.96
3/14/20	11:45	5.95
3/14/20	12:00	5.95
3/14/20	12:15	5.94
3/14/20	12:30	5.94
3/14/20	12:45	5.93
3/14/20	13:00	5.93
3/14/20	13:15	5.93
3/14/20	13:30	5.93
3/14/20	13:45	5.92
3/14/20	14:00	5.92
3/14/20	14:15	5.92
3/14/20	14:30	5.93
3/14/20	14:45	5.92
3/14/20	15:00	5.93
3/14/20	15:15	5.92
3/14/20	15:30	5.92
3/14/20	15:45	5.93
3/14/20	16:00	5.93
3/14/20	16:15	5.93
3/14/20	16:30	5.93
3/14/20	16:45	5.93
3/14/20	17:00	5.93
3/14/20	17:15	5.94
3/14/20	17:30	5.94
3/14/20	17:45	5.94
3/14/20	18:00	5.95
3/14/20	18:15	5.95
3/14/20	18:30	5.95
3/14/20	18:45	5.95
3/14/20	19:00	5.96
3/14/20	19:15	5.95
3/14/20	19:30	5.96
3/14/20	19:45	5.96
3/14/20	20:00	5.95
3/14/20	20:15	5.96
3/14/20	20:30	5.96
3/14/20	20:45	5.96
3/14/20	21:00	5.96
3/14/20	21:15	5.96
3/14/20	21:30	5.97
3/14/20	21:45	5.96
3/14/20	22:00	5.96
3/14/20	22:15	5.96
3/14/20	22:30	5.96
3/14/20	22:45	5.96
3/14/20	23:00	5.96
3/14/20	23:15	5.96
3/14/20	23:30	5.96
3/14/20	23:45	5.95
3/15/20	0:00	5.95
3/15/20	0:15	5.95
3/15/20	0:30	5.95
3/15/20	0:45	5.95
3/15/20	1:00	5.94
3/15/20	1:15	5.94
3/15/20	1:30	5.94
3/15/20	1:45	5.94
3/15/20	2:00	5.93
3/15/20	2:15	5.93
3/15/20	2:30	5.92
3/15/20	2:45	5.92
3/15/20	3:00	5.92
3/15/20	3:15	5.91
3/15/20	3:30	5.91
3/15/20	3:45	5.9
3/15/20	4:00	5.89
3/15/20	4:15	5.89
3/15/20	4:30	5.88
3/15/20	4:45	5.88
3/15/20	5:00	5.87
3/15/20	5:15	5.87
3/15/20	5:30	5.86
3/15/20	5:45	5.85
3/15/20	6:00	5.84
3/15/20	6:15	5.84
3/15/20	6:30	5.83
3/15/20	6:45	5.82
3/15/20	7:00	5.81
3/15/20	7:15	5.81
3/15/20	7:30	5.8
3/15/20	7:45	5.8
3/15/20	8:00	5.78
3/15/20	8:15	5.78
3/15/20	8:30	5.77
3/15/20	8:45	5.76
3/15/20	9:00	5.75
3/15/20	9:15	5.74
3/15/20	9:30	5.73
3/15/20	9:45	5.73
3/15/20	10:00	5.72
3/15/20	10:15	5.71
3/15/20	10:30	5.7
3/15/20	10:45	5.69
3/15/20	11:00	5.68
3/15/20	11:15	5.67
3/15/20	11:30	5.67
3/15/20	11:45	5.66
3/15/20	12:00	5.65
3/15/20	12:15	5.65
3/15/20	12:30	5.64
3/15/20	12:45	5.63
3/15/20	13:00	5.62
3/15/20	13:15	5.62
3/15/20	13:30	5.61
3/15/20	13:45	5.6
3/15/20	14:00	5.6
3/15/20	14:15	5.59
3/15/20	14:30	5.59
3/15/20	14:45	5.58
3/15/20	15:00	5.58
3/15/20	15:15	5.57
3/15/20	15:30	5.57
3/15/20	15:45	5.57
3/15/20	16:00	5.56
3/15/20	16:15	5.56
3/15/20	16:30	5.55
3/15/20	16:45	5.56
3/15/20	17:00	5.55
3/15/20	17:15	5.56
3/15/20	17:30	5.55
3/15/20	17:45	5.55
3/15/20	18:00	5.54
3/15/20	18:15	5.54
3/15/20	18:30	5.54
3/15/20	18:45	5.54
3/15/20	19:00	5.54
3/15/20	19:15	5.53
3/15/20	19:30	5.53
3/15/20	19:45	5.53
3/15/20	20:00	5.53
3/15/20	20:15	5.52
3/15/20	20:30	5.53
3/15/20	20:45	5.52
3/15/20	21:00	5.52
3/15/20	21:15	5.5
3/15/20	21:30	5.5
3/15/20	21:45	5.5
3/15/20	22:00	5.49
3/15/20	22:15	5.49
3/15/20	22:30	5.48
3/15/20	22:45	5.48
3/15/20	23:00	5.48
3/15/20	23:15	5.47
3/15/20	23:30	5.48
3/15/20	23:45	5.47
3/16/20	0:00	5.47
3/16/20	0:15	5.46
3/16/20	0:30	5.46
3/16/20	0:45	5.45
3/16/20	1:00	5.44
3/16/20	1:15	5.44
3/16/20	1:30	5.44
3/16/20	1:45	5.43
3/16/20	2:00	5.42
3/16/20	2:15	5.42
3/16/20	2:30	5.4
3/16/20	2:45	5.39
3/16/20	3:00	5.4
3/16/20	3:15	5.39
3/16/20	3:30	5.38
3/16/20	3:45	5.37
3/16/20	4:00	5.37
3/16/20	4:15	5.36
3/16/20	4:30	5.36
3/16/20	4:45	5.35
3/16/20	5:00	5.35
3/16/20	5:15	5.34
3/16/20	5:30	5.33
3/16/20	5:45	5.33
3/16/20	6:00	5.32
3/16/20	6:15	5.31
3/16/20	6:30	5.32
3/16/20	6:45	5.3
3/16/20	7:00	5.3
3/16/20	7:15	5.3
3/16/20	7:30	5.29
3/16/20	7:45	5.28
3/16/20	8:00	5.26
3/16/20	8:15	5.26
3/16/20	8:30	5.26
3/16/20	8:45	5.26
3/16/20	9:00	5.25
3/16/20	9:15	5.25
3/16/20	9:30	5.23
3/16/20	9:45	5.22
3/16/20	10:00	5.23
3/16/20	10:15	5.22
3/16/20	10:30	5.2
3/16/20	10:45	5.19
3/16/20	11:00	5.19
3/16/20	11:15	5.18
3/16/20	11:30	5.17
3/16/20	11:45	5.17
3/16/20	12:00	5.16
3/16/20	12:15	5.16
3/16/20	12:30	5.15
3/16/20	12:45	5.14
3/16/20	13:00	5.14
3/16/20	13:15	5.13
3/16/20	13:30	5.12
3/16/20	13:45	5.12
3/16/20	14:00	5.11
3/16/20	14:15	5.11
3/16/20	14:30	5.1
3/16/20	14:45	5.1
3/16/20	15:00	5.09
3/16/20	15:15	5.09
3/16/20	15:30	5.08
3/16/20	15:45	5.07
3/16/20	16:00	5.07
3/16/20	16:15	5.06
3/16/20	16:30	5.05
3/16/20	16:45	5.05
3/16/20	17:00	5.05
3/16/20	17:15	5.05
3/16/20	17:30	5.03
3/16/20	17:45	5.03
3/16/20	18:00	5.03
3/16/20	18:15	5.03
3/16/20	18:30	5.02
3/16/20	18:45	5.02
3/16/20	19:00	5.01
3/16/20	19:15	5.01
3/16/20	19:30	5.01
3/16/20	19:45	5.01
3/16/20	20:00	5
3/16/20	20:15	5
3/16/20	20:30	4.99
3/16/20	20:45	4.99
3/16/20	21:00	4.99
3/16/20	21:15	4.99
3/16/20	21:30	4.98
3/16/20	21:45	4.98
3/16/20	22:00	4.97
3/16/20	22:15	4.97
3/16/20	22:30	4.97
3/16/20	22:45	4.97
3/16/20	23:00	4.97
3/16/20	23:15	4.97
3/16/20	23:30	4.97
3/16/20	23:45	4.97
3/17/20	0:00	4.96
3/17/20	0:15	4.96
3/17/20	0:30	4.95
3/17/20	0:45	4.95
3/17/20	1:00	4.95
3/17/20	1:15	4.94
3/17/20	1:30	4.94
3/17/20	1:45	4.94
3/17/20	2:00	4.93
3/17/20	2:15	4.93
3/17/20	2:30	4.93
3/17/20	2:45	4.92
3/17/20	3:00	4.92
3/17/20	3:15	4.92
3/17/20	3:30	4.92
3/17/20	3:45	4.91
3/17/20	4:00	4.91
3/17/20	4:15	4.91
3/17/20	4:30	4.9
3/17/20	4:45	4.9
3/17/20	5:00	4.9
3/17/20	5:15	4.9
3/17/20	5:30	4.9
3/17/20	5:45	4.9
3/17/20	6:00	4.9
3/17/20	6:15	4.9
3/17/20	6:30	4.9
3/17/20	6:45	4.9
3/17/20	7:00	4.89
3/17/20	7:15	4.9
3/17/20	7:30	4.89
3/17/20	7:45	4.9
3/17/20	8:00	4.9
3/17/20	8:15	4.9
3/17/20	8:30	4.9
3/17/20	8:45	4.91
3/17/20	9:00	4.9
3/17/20	9:15	4.91
3/17/20	9:30	4.92
3/17/20	9:45	4.93
3/17/20	10:00	4.93
3/17/20	10:15	4.94
3/17/20	10:30	4.95
3/17/20	10:45	4.96
3/17/20	11:00	4.96
3/17/20	11:15	4.96
3/17/20	11:30	4.97
3/17/20	11:45	4.98
3/17/20	12:00	5
3/17/20	12:15	5.01
3/17/20	12:30	5.02
3/17/20	12:45	5.03
3/17/20	13:00	5.03
3/17/20	13:15	5.04
3/17/20	13:30	5.06
3/17/20	13:45	5.06
3/17/20	14:00	5.07
3/17/20	14:15	5.09
3/17/20	14:30	5.1
3/17/20	14:45	5.12
3/17/20	15:00	5.13
3/17/20	15:15	5.14
3/17/20	15:30	5.15
3/17/20	15:45	5.16
3/17/20	16:00	5.16
3/17/20	16:15	5.18
3/17/20	16:30	5.19
3/17/20	16:45	5.2
3/17/20	17:00	5.2
3/17/20	17:15	5.22
3/17/20	17:30	5.22
3/17/20	17:45	5.23
3/17/20	18:00	5.24
3/17/20	18:15	5.25
3/17/20	18:30	5.25
3/17/20	18:45	5.26
3/17/20	19:00	5.26
3/17/20	19:15	5.27
3/17/20	19:30	5.27
3/17/20	19:45	5.27
3/17/20	20:00	5.28
3/17/20	20:15	5.28
3/17/20	20:30	5.28
3/17/20	20:45	5.28
3/17/20	21:00	5.28
3/17/20	21:15	5.29
3/17/20	21:30	5.29
3/17/20	21:45	5.29
3/17/20	22:00	5.28
3/17/20	22:15	5.29
3/17/20	22:30	5.28
3/17/20	22:45	5.27
3/17/20	23:00	5.27
3/17/20	23:15	5.27
3/17/20	23:30	5.26
3/17/20	23:45	5.26
3/18/20	0:00	5.26
3/18/20	0:15	5.25
3/18/20	0:30	5.25
3/18/20	0:45	5.24
3/18/20	1:00	5.24
3/18/20	1:15	5.23
3/18/20	1:30	5.22
3/18/20	1:45	5.22
3/18/20	2:00	5.21
3/18/20	2:15	5.2
3/18/20	2:30	5.2
3/18/20	2:45	5.2
3/18/20	3:00	5.19
3/18/20	3:15	5.18
3/18/20	3:30	5.18
3/18/20	3:45	5.17
3/18/20	4:00	5.17
3/18/20	4:15	5.16
3/18/20	4:30	5.15
3/18/20	4:45	5.14
3/18/20	5:00	5.14
3/18/20	5:15	5.13
3/18/20	5:30	5.13
3/18/20	5:45	5.12
3/18/20	6:00	5.11
3/18/20	6:15	5.11
3/18/20	6:30	5.1
3/18/20	6:45	5.1
3/18/20	7:00	5.09
3/18/20	7:15	5.08
3/18/20	7:30	5.07
3/18/20	7:45	5.07
3/18/20	8:00	5.06
3/18/20	8:15	5.05
3/18/20	8:30	5.04
3/18/20	8:45	5.04
3/18/20	9:00	5.03
3/18/20	9:15	5.03
3/18/20	9:30	5.02
3/18/20	9:45	5.02
3/18/20	10:00	5.01
3/18/20	10:15	5
3/18/20	10:30	4.99
3/18/20	10:45	4.98
3/18/20	11:00	4.97
3/18/20	11:15	4.97
3/18/20	11:30	4.96
3/18/20	11:45	4.95
3/18/20	12:00	4.95
3/18/20	12:15	4.94
3/18/20	12:30	4.93
3/18/20	12:45	4.93
3/18/20	13:00	4.92
3/18/20	13:15	4.92
3/18/20	13:30	4.91
3/18/20	13:45	4.91
3/18/20	14:00	4.91
3/18/20	14:15	4.89
3/18/20	14:30	4.89
3/18/20	14:45	4.89
3/18/20	15:00	4.88
3/18/20	15:15	4.88
3/18/20	15:30	4.88
3/18/20	15:45	4.87
3/18/20	16:00	4.86
3/18/20	16:15	4.87
3/18/20	16:30	4.86
3/18/20	16:45	4.85
3/18/20	17:00	4.84
3/18/20	17:15	4.85
3/18/20	17:30	4.84
3/18/20	17:45	4.83
3/18/20	18:00	4.82
3/18/20	18:15	4.82
3/18/20	18:30	4.82
3/18/20	18:45	4.82
3/18/20	19:00	4.82
3/18/20	19:15	4.81
3/18/20	19:30	4.8
3/18/20	19:45	4.8
3/18/20	20:00	4.8
3/18/20	20:15	4.79
3/18/20	20:30	4.79
3/18/20	20:45	4.79
3/18/20	21:00	4.78
3/18/20	21:15	4.78
3/18/20	21:30	4.78
3/18/20	21:45	4.77
3/18/20	22:00	4.77
3/18/20	22:15	4.77
3/18/20	22:30	4.77
3/18/20	22:45	4.76
3/18/20	23:00	4.76
3/18/20	23:15	4.74
3/18/20	23:30	4.74
3/18/20	23:45	4.75
3/19/20	0:00	4.75
3/19/20	0:15	4.75
3/19/20	0:30	4.74
3/19/20	0:45	4.73
3/19/20	1:00	4.74
3/19/20	1:15	4.73
3/19/20	1:30	4.72
3/19/20	1:45	4.72
3/19/20	2:00	4.72
3/19/20	2:15	4.72
3/19/20	2:30	4.7
3/19/20	2:45	4.71
3/19/20	3:00	4.7
3/19/20	3:15	4.69
3/19/20	3:30	4.7
3/19/20	3:45	4.69
3/19/20	4:00	4.7
3/19/20	4:15	4.7
3/19/20	4:30	4.7
3/19/20	4:45	4.7
3/19/20	5:00	4.69
3/19/20	5:15	4.68
3/19/20	5:30	4.67
3/19/20	5:45	4.66
3/19/20	6:00	4.66
3/19/20	6:15	4.65
3/19/20	6:30	4.65
3/19/20	6:45	4.65
3/19/20	7:00	4.65
3/19/20	7:15	4.64
3/19/20	7:30	4.65
3/19/20	7:45	4.63
3/19/20	8:00	4.63
3/19/20	8:15	4.64
3/19/20	8:30	4.64
3/19/20	8:45	4.63
3/19/20	9:00	4.63
3/19/20	9:15	4.63
3/19/20	9:30	4.62
3/19/20	9:45	4.63
3/19/20	10:00	4.62
3/19/20	10:15	4.62
3/19/20	10:30	4.62
3/19/20	10:45	4.61
3/19/20	11:00	4.6
3/19/20	11:15	4.6
3/19/20	11:30	4.6
3/19/20	11:45	4.6
3/19/20	12:00	4.59
3/19/20	12:15	4.59
3/19/20	12:30	4.6
3/19/20	12:45	4.59
3/19/20	13:00	4.59
3/19/20	13:15	4.59
3/19/20	13:30	4.58
3/19/20	13:45	4.59
3/19/20	14:00	4.58
3/19/20	14:15	4.57
3/19/20	14:30	4.58
3/19/20	14:45	4.58
3/19/20	15:00	4.57
3/19/20	15:15	4.57
3/19/20	15:30	4.57
3/19/20	15:45	4.57
3/19/20	16:00	4.57
3/19/20	16:15	4.57
3/19/20	16:30	4.56
3/19/20	16:45	4.56
3/19/20	17:00	4.56
3/19/20	17:15	4.56
3/19/20	17:30	4.56
3/19/20	17:45	4.56
3/19/20	18:00	4.55
3/19/20	18:15	4.55
3/19/20	18:30	4.55
3/19/20	18:45	4.55
3/19/20	19:00	4.55
3/19/20	19:15	4.55
3/19/20	19:30	4.55
3/19/20	19:45	4.54
3/19/20	20:00	4.54
3/19/20	20:15	4.55
3/19/20	20:30	4.55
3/19/20	20:45	4.55
3/19/20	21:00	4.55
3/19/20	21:15	4.55
3/19/20	21:30	4.55
3/19/20	21:45	4.55
3/19/20	22:00	4.55
3/19/20	22:15	4.55
3/19/20	22:30	4.56
3/19/20	22:45	4.56
3/19/20	23:00	4.55
3/19/20	23:15	4.56
3/19/20	23:30	4.56
3/19/20	23:45	4.56
3/20/20	0:00	4.56
3/20/20	0:15	4.56
3/20/20	0:30	4.55
3/20/20	0:45	4.55
3/20/20	1:00	4.55
3/20/20	1:15	4.55
3/20/20	1:30	4.55
3/20/20	1:45	4.55
3/20/20	2:00	4.54
3/20/20	2:15	4.55
3/20/20	2:30	4.55
3/20/20	2:45	4.55
3/20/20	3:00	4.55
3/20/20	3:15	4.54
3/20/20	3:30	4.54
3/20/20	3:45	4.54
3/20/20	4:00	4.54
3/20/20	4:15	4.54
3/20/20	4:30	4.54
3/20/20	4:45	4.55
3/20/20	5:00	4.54
3/20/20	5:15	4.53
3/20/20	5:30	4.53
3/20/20	5:45	4.53
3/20/20	6:00	4.53
3/20/20	6:15	4.53
3/20/20	6:30	4.53
3/20/20	6:45	4.53
3/20/20	7:00	4.54
3/20/20	7:15	4.53
3/20/20	7:30	4.53
3/20/20	7:45	4.52
3/20/20	8:00	4.52
3/20/20	8:15	4.52
3/20/20	8:30	4.52
3/20/20	8:45	4.51
3/20/20	9:00	4.51
3/20/20	9:15	4.51
3/20/20	9:30	4.51
3/20/20	9:45	4.5
3/20/20	10:00	4.5
3/20/20	10:15	4.5
3/20/20	10:30	4.49
3/20/20	10:45	4.5
3/20/20	11:00	4.49
3/20/20	11:15	4.49
3/20/20	11:30	4.5
3/20/20	11:45	4.5
3/20/20	12:00	4.49
3/20/20	12:15	4.49
3/20/20	12:30	4.49
3/20/20	12:45	4.49
3/20/20	13:00	4.49
3/20/20	13:15	4.5
3/20/20	13:30	4.49
3/20/20	13:45	4.5
3/20/20	14:00	4.49
3/20/20	14:15	4.49
3/20/20	14:30	4.5
3/20/20	14:45	4.51
3/20/20	15:00	4.51
3/20/20	15:15	4.52
3/20/20	15:30	4.52
3/20/20	15:45	4.52
3/20/20	16:00	4.53
3/20/20	16:15	4.54
3/20/20	16:30	4.54
3/20/20	16:45	4.55
3/20/20	17:00	4.55
3/20/20	17:15	4.57
3/20/20	17:30	4.57
3/20/20	17:45	4.59
3/20/20	18:00	4.6
3/20/20	18:15	4.6
3/20/20	18:30	4.61
3/20/20	18:45	4.62
3/20/20	19:00	4.63
3/20/20	19:15	4.63
3/20/20	19:30	4.64
3/20/20	19:45	4.65
3/20/20	20:00	4.66
3/20/20	20:15	4.66
3/20/20	20:30	4.66
3/20/20	20:45	4.68
3/20/20	21:00	4.68
3/20/20	21:15	4.68
3/20/20	21:30	4.69
3/20/20	21:45	4.7
3/20/20	22:00	4.7
3/20/20	22:15	4.7
3/20/20	22:30	4.7
3/20/20	22:45	4.71
3/20/20	23:00	4.7
3/20/20	23:15	4.71
3/20/20	23:30	4.71
3/20/20	23:45	4.72
3/21/20	0:00	4.71
3/21/20	0:15	4.72
3/21/20	0:30	4.72
3/21/20	0:45	4.72
3/21/20	1:00	4.71
3/21/20	1:15	4.71
3/21/20	1:30	4.71
3/21/20	1:45	4.71
3/21/20	2:00	4.71
3/21/20	2:15	4.71
3/21/20	2:30	4.71
3/21/20	2:45	4.7
3/21/20	3:00	4.7
3/21/20	3:15	4.69
3/21/20	3:30	4.69
3/21/20	3:45	4.69
3/21/20	4:00	4.69
3/21/20	4:15	4.69
3/21/20	4:30	4.69
3/21/20	4:45	4.68
3/21/20	5:00	4.68
3/21/20	5:15	4.67
3/21/20	5:30	4.67
3/21/20	5:45	4.67
3/21/20	6:00	4.67
3/21/20	6:15	4.66
3/21/20	6:30	4.66
3/21/20	6:45	4.66
3/21/20	7:00	4.65
3/21/20	7:15	4.65
3/21/20	7:30	4.64
3/21/20	7:45	4.64
3/21/20	8:00	4.64
3/21/20	8:15	4.64
3/21/20	8:30	4.63
3/21/20	8:45	4.62
3/21/20	9:00	4.61
3/21/20	9:15	4.61
3/21/20	9:30	4.61
3/21/20	9:45	4.61
3/21/20	10:00	4.61
3/21/20	10:15	4.6
3/21/20	10:30	4.6
3/21/20	10:45	4.59
3/21/20	11:00	4.59
3/21/20	11:15	4.58
3/21/20	11:30	4.58
3/21/20	11:45	4.58
3/21/20	12:00	4.58
3/21/20	12:15	4.57
3/21/20	12:30	4.57
3/21/20	12:45	4.58
3/21/20	13:00	4.57
3/21/20	13:15	4.57
3/21/20	13:30	4.57
3/21/20	13:45	4.58
3/21/20	14:00	4.58
3/21/20	14:15	4.59
3/21/20	14:30	4.59
3/21/20	14:45	4.61
3/21/20	15:00	4.62
3/21/20	15:15	4.63
3/21/20	15:30	4.64
3/21/20	15:45	4.65
3/21/20	16:00	4.66
3/21/20	16:15	4.68
3/21/20	16:30	4.68
3/21/20	16:45	4.69
3/21/20	17:00	4.71
3/21/20	17:15	4.73
3/21/20	17:30	4.74
3/21/20	17:45	4.75
3/21/20	18:00	4.76
3/21/20	18:15	4.78
3/21/20	18:30	4.79
3/21/20	18:45	4.8
3/21/20	19:00	4.81
3/21/20	19:15	4.82
3/21/20	19:30	4.83
3/21/20	19:45	4.84
3/21/20	20:00	4.85
3/21/20	20:15	4.85
3/21/20	20:30	4.86
3/21/20	20:45	4.88
3/21/20	21:00	4.89
3/21/20	21:15	4.89
3/21/20	21:30	4.9
3/21/20	21:45	4.9
3/21/20	22:00	4.9
3/21/20	22:15	4.91
3/21/20	22:30	4.91
3/21/20	22:45	4.91
3/21/20	23:00	4.92
3/21/20	23:15	4.92
3/21/20	23:30	4.92
3/21/20	23:45	4.92
3/22/20	0:00	4.92
3/22/20	0:15	4.92
3/22/20	0:30	4.92
3/22/20	0:45	4.92
3/22/20	1:00	4.92
3/22/20	1:15	4.92
3/22/20	1:30	4.91
3/22/20	1:45	4.91
3/22/20	2:00	4.91
3/22/20	2:15	4.9
3/22/20	2:30	4.91
3/22/20	2:45	4.9
3/22/20	3:00	4.89
3/22/20	3:15	4.88
3/22/20	3:30	4.88
3/22/20	3:45	4.88
3/22/20	4:00	4.87
3/22/20	4:15	4.86
3/22/20	4:30	4.86
3/22/20	4:45	4.85
3/22/20	5:00	4.84
3/22/20	5:15	4.84
3/22/20	5:30	4.83
3/22/20	5:45	4.83
3/22/20	6:00	4.82
3/22/20	6:15	4.81
3/22/20	6:30	4.8
3/22/20	6:45	4.8
3/22/20	7:00	4.79
3/22/20	7:15	4.79
3/22/20	7:30	4.79
3/22/20	7:45	4.76
3/22/20	8:00	4.77
3/22/20	8:15	4.75
3/22/20	8:30	4.74
3/22/20	8:45	4.75
3/22/20	9:00	4.74
3/22/20	9:15	4.73
3/22/20	9:30	4.73
3/22/20	9:45	4.71
3/22/20	10:00	4.7
3/22/20	10:15	4.71
3/22/20	10:30	4.69
3/22/20	10:45	4.68
3/22/20	11:00	4.68
3/22/20	11:15	4.67
3/22/20	11:30	4.67
3/22/20	11:45	4.66
3/22/20	12:00	4.66
3/22/20	12:15	4.66
3/22/20	12:30	4.64
3/22/20	12:45	4.64
3/22/20	13:00	4.63
3/22/20	13:15	4.63
3/22/20	13:30	4.63
3/22/20	13:45	4.61
3/22/20	14:00	4.61
3/22/20	14:15	4.6
3/22/20	14:30	4.59
3/22/20	14:45	4.59
3/22/20	15:00	4.58
3/22/20	15:15	4.58
3/22/20	15:30	4.57
3/22/20	15:45	4.57
3/22/20	16:00	4.57
3/22/20	16:15	4.57
3/22/20	16:30	4.56
3/22/20	16:45	4.55
3/22/20	17:00	4.55
3/22/20	17:15	4.55
3/22/20	17:30	4.54
3/22/20	17:45	4.54
3/22/20	18:00	4.54
3/22/20	18:15	4.54
3/22/20	18:30	4.54
3/22/20	18:45	4.52
3/22/20	19:00	4.52
3/22/20	19:15	4.52
3/22/20	19:30	4.52
3/22/20	19:45	4.52
3/22/20	20:00	4.52
3/22/20	20:15	4.51
3/22/20	20:30	4.5
3/22/20	20:45	4.51
3/22/20	21:00	4.5
3/22/20	21:15	4.48
3/22/20	21:30	4.49
3/22/20	21:45	4.48
3/22/20	22:00	4.48
3/22/20	22:15	4.48
3/22/20	22:30	4.47
3/22/20	22:45	4.47
3/22/20	23:00	4.47
3/22/20	23:15	4.46
3/22/20	23:30	4.46
3/22/20	23:45	4.46
3/23/20	0:00	4.46
3/23/20	0:15	4.45
3/23/20	0:30	4.45
3/23/20	0:45	4.45
3/23/20	1:00	4.45
3/23/20	1:15	4.45
3/23/20	1:30	4.44
3/23/20	1:45	4.45
3/23/20	2:00	4.44
3/23/20	2:15	4.44
3/23/20	2:30	4.44
3/23/20	2:45	4.43
3/23/20	3:00	4.43
3/23/20	3:15	4.43
3/23/20	3:30	4.43
3/23/20	3:45	4.43
3/23/20	4:00	4.43
3/23/20	4:15	4.42
3/23/20	4:30	4.42
3/23/20	4:45	4.41
3/23/20	5:00	4.4
3/23/20	5:15	4.41
3/23/20	5:30	4.41
3/23/20	5:45	4.4
3/23/20	6:00	4.41
3/23/20	6:15	4.41
3/23/20	6:30	4.41
3/23/20	6:45	4.4
3/23/20	7:00	4.41
3/23/20	7:15	4.4
3/23/20	7:30	4.4
3/23/20	7:45	4.39
3/23/20	8:00	4.4
3/23/20	8:15	4.4
3/23/20	8:30	4.39
3/23/20	8:45	4.38
3/23/20	9:00	4.38
3/23/20	9:15	4.37
3/23/20	9:30	4.37
3/23/20	9:45	4.37
3/23/20	10:00	4.37
3/23/20	10:15	4.37
3/23/20	10:30	4.37
3/23/20	10:45	4.37
3/23/20	11:00	4.37
3/23/20	11:15	4.37
3/23/20	11:30	4.37
3/23/20	11:45	4.36
3/23/20	12:00	4.37
3/23/20	12:15	4.36
3/23/20	12:30	4.35
3/23/20	12:45	4.35
3/23/20	13:00	4.35
3/23/20	13:15	4.35
3/23/20	13:30	4.35
3/23/20	13:45	4.34
3/23/20	14:00	4.35
3/23/20	14:15	4.34
3/23/20	14:30	4.34
3/23/20	14:45	4.35
3/23/20	15:00	4.34
3/23/20	15:15	4.34
3/23/20	15:30	4.33
3/23/20	15:45	4.34
3/23/20	16:00	4.33
3/23/20	16:15	4.33
3/23/20	16:30	4.33
3/23/20	16:45	4.32
3/23/20	17:00	4.33
3/23/20	17:15	4.32
3/23/20	17:30	4.32
3/23/20	17:45	4.32
3/23/20	18:00	4.32
3/23/20	18:15	4.32
3/23/20	18:30	4.32
3/23/20	18:45	4.32
3/23/20	19:00	4.32
3/23/20	19:15	4.32
3/23/20	19:30	4.32
3/23/20	19:45	4.32
3/23/20	20:00	4.33
3/23/20	20:15	4.33
3/23/20	20:30	4.33
3/23/20	20:45	4.32
3/23/20	21:00	4.33
3/23/20	21:15	4.33
3/23/20	21:30	4.32
3/23/20	21:45	4.33
3/23/20	22:00	4.33
3/23/20	22:15	4.34
3/23/20	22:30	4.34
3/23/20	22:45	4.33
3/23/20	23:00	4.34
3/23/20	23:15	4.34
3/23/20	23:30	4.35
3/23/20	23:45	4.34
3/24/20	0:00	4.35
3/24/20	0:15	4.35
3/24/20	0:30	4.35
3/24/20	0:45	4.36
3/24/20	1:00	4.37
3/24/20	1:15	4.36
3/24/20	1:30	4.36
3/24/20	1:45	4.36
3/24/20	2:00	4.36
3/24/20	2:15	4.36
3/24/20	2:30	4.36
3/24/20	2:45	4.36
3/24/20	3:00	4.37
3/24/20	3:15	4.37
3/24/20	3:30	4.38
3/24/20	3:45	4.38
3/24/20	4:00	4.38
3/24/20	4:15	4.38
3/24/20	4:30	4.38
3/24/20	4:45	4.38
3/24/20	5:00	4.38
3/24/20	5:15	4.38
3/24/20	5:30	4.39
3/24/20	5:45	4.39
3/24/20	6:00	4.39
3/24/20	6:15	4.39
3/24/20	6:30	4.39
3/24/20	6:45	4.39
3/24/20	7:00	4.4
3/24/20	7:15	4.4
3/24/20	7:30	4.4
3/24/20	7:45	4.4
3/24/20	8:00	4.4
3/24/20	8:15	4.4
3/24/20	8:30	4.4
3/24/20	8:45	4.41
3/24/20	9:00	4.41
3/24/20	9:15	4.41
3/24/20	9:30	4.41
3/24/20	9:45	4.4
3/24/20	10:00	4.4
3/24/20	10:15	4.41
3/24/20	10:30	4.4
3/24/20	10:45	4.4
3/24/20	11:00	4.4
3/24/20	11:15	4.41
3/24/20	11:30	4.41
3/24/20	11:45	4.41
3/24/20	12:00	4.41
3/24/20	12:15	4.42
3/24/20	12:30	4.42
3/24/20	12:45	4.42
3/24/20	13:00	4.42
3/24/20	13:15	4.42
3/24/20	13:30	4.42
3/24/20	13:45	4.42
3/24/20	14:00	4.42
