Date	Time	CongHt
3/11/20	2:15	12.78
3/11/20	2:30	12.8
3/11/20	2:45	12.85
3/11/20	3:00	12.85
3/11/20	3:15	12.84
3/11/20	3:30	12.86
3/11/20	3:45	12.89
3/11/20	4:00	12.95
3/11/20	4:15	12.93
3/11/20	4:30	12.92
3/11/20	4:45	12.93
3/11/20	5:00	13.03
3/11/20	5:15	12.96
3/11/20	5:30	13
3/11/20	5:45	13.01
3/11/20	6:00	13.01
3/11/20	6:15	13.04
3/11/20	6:30	13.04
3/11/20	6:45	13.12
3/11/20	7:00	13.13
3/11/20	7:15	13.11
3/11/20	7:30	13.18
3/11/20	7:45	13.2
3/11/20	8:00	13.2
3/11/20	8:15	13.21
3/11/20	8:30	13.26
3/11/20	8:45	13.25
3/11/20	9:00	13.28
3/11/20	9:15	13.34
3/11/20	9:30	13.3
3/11/20	9:45	13.36
3/11/20	10:00	13.32
3/11/20	10:15	13.37
3/11/20	10:30	13.37
3/11/20	10:45	13.43
3/11/20	11:00	13.4
3/11/20	11:15	13.41
3/11/20	11:30	13.38
3/11/20	11:45	13.43
3/11/20	12:00	13.42
3/11/20	12:15	13.36
3/11/20	12:30	13.38
3/11/20	12:45	13.37
3/11/20	13:00	13.38
3/11/20	13:15	13.35
3/11/20	13:30	13.32
3/11/20	13:45	13.32
3/11/20	14:00	13.31
3/11/20	14:15	13.32
3/11/20	14:30	13.24
3/11/20	14:45	13.26
3/11/20	15:00	13.2
3/11/20	15:15	13.25
3/11/20	15:30	13.21
3/11/20	15:45	13.15
3/11/20	16:00	13.14
3/11/20	16:15	13.07
3/11/20	16:30	13.06
3/11/20	16:45	13.02
3/11/20	17:00	13.02
3/11/20	17:15	12.95
3/11/20	17:30	12.91
3/11/20	17:45	12.93
3/11/20	18:00	12.97
3/11/20	18:15	12.81
3/11/20	18:30	12.76
3/11/20	18:45	12.77
3/11/20	19:00	12.78
3/11/20	19:15	12.73
3/11/20	19:30	12.65
3/11/20	19:45	12.65
3/11/20	20:00	12.57
3/11/20	20:15	12.53
3/11/20	20:30	12.54
3/11/20	20:45	12.48
3/11/20	21:00	12.44
3/11/20	21:15	12.43
3/11/20	21:30	12.36
3/11/20	21:45	12.36
3/11/20	22:00	12.34
3/11/20	22:15	12.32
3/11/20	22:30	12.28
3/11/20	22:45	12.25
3/11/20	23:00	12.21
3/11/20	23:15	12.18
3/11/20	23:30	12.19
3/11/20	23:45	12.16
3/12/20	0:00	12.1
3/12/20	0:15	12.07
3/12/20	0:30	12.04
3/12/20	0:45	12.03
3/12/20	1:00	11.99
3/12/20	1:15	12.01
3/12/20	1:30	11.92
3/12/20	1:45	11.92
3/12/20	2:00	11.89
3/12/20	2:15	11.86
3/12/20	2:30	11.83
3/12/20	2:45	11.82
3/12/20	3:00	11.78
3/12/20	3:15	11.74
3/12/20	3:30	11.72
3/12/20	3:45	11.68
3/12/20	4:00	11.65
3/12/20	4:15	11.64
3/12/20	4:30	11.63
3/12/20	4:45	11.64
3/12/20	5:00	11.59
3/12/20	5:15	11.6
3/12/20	5:30	11.6
3/12/20	5:45	11.6
3/12/20	6:00	11.6
3/12/20	6:15	11.6
3/12/20	6:30	11.61
3/12/20	6:45	11.63
3/12/20	7:00	11.7
3/12/20	7:15	11.68
3/12/20	7:30	11.74
3/12/20	7:45	11.88
3/12/20	8:00	11.84
3/12/20	8:15	11.89
3/12/20	8:30	11.97
3/12/20	8:45	11.97
3/12/20	9:00	12.03
3/12/20	9:15	12.05
3/12/20	9:30	12.11
3/12/20	9:45	12.21
3/12/20	10:00	12.2
3/12/20	10:15	12.3
3/12/20	10:30	12.3
3/12/20	10:45	12.34
3/12/20	11:00	12.37
3/12/20	11:15	12.39
3/12/20	11:30	12.41
3/12/20	11:45	12.43
3/12/20	12:00	12.42
3/12/20	12:15	12.5
3/12/20	12:30	12.49
3/12/20	12:45	12.49
3/12/20	13:00	12.53
3/12/20	13:15	12.54
3/12/20	13:30	12.54
3/12/20	13:45	12.51
3/12/20	14:00	12.53
3/12/20	14:15	12.53
3/12/20	14:30	12.52
3/12/20	14:45	12.53
3/12/20	15:00	12.51
3/12/20	15:15	12.56
3/12/20	15:30	12.48
3/12/20	15:45	12.47
3/12/20	16:00	12.46
3/12/20	16:15	12.44
3/12/20	16:30	12.43
3/12/20	16:45	12.43
3/12/20	17:00	12.44
3/12/20	17:15	12.41
3/12/20	17:30	12.37
3/12/20	17:45	12.35
3/12/20	18:00	12.37
3/12/20	18:15	12.39
3/12/20	18:30	12.33
3/12/20	18:45	12.29
3/12/20	19:00	12.31
3/12/20	19:15	12.27
3/12/20	19:30	12.24
3/12/20	19:45	12.22
3/12/20	20:00	12.22
3/12/20	20:15	12.22
3/12/20	20:30	12.2
3/12/20	20:45	12.24
3/12/20	21:00	12.18
3/12/20	21:15	12.15
3/12/20	21:30	12.12
3/12/20	21:45	12.1
3/12/20	22:00	12.11
3/12/20	22:15	12.07
3/12/20	22:30	12.08
3/12/20	22:45	12.06
3/12/20	23:00	12.02
3/12/20	23:15	11.98
3/12/20	23:30	11.97
3/12/20	23:45	11.95
3/13/20	0:00	11.95
3/13/20	0:15	11.91
3/13/20	0:30	11.87
3/13/20	0:45	11.84
3/13/20	1:00	11.83
3/13/20	1:15	11.82
3/13/20	1:30	11.8
3/13/20	1:45	11.73
3/13/20	2:00	11.7
3/13/20	2:15	11.68
3/13/20	2:30	11.64
3/13/20	2:45	11.62
3/13/20	3:00	11.58
3/13/20	3:15	11.57
3/13/20	3:30	11.5
3/13/20	3:45	11.49
3/13/20	4:00	11.49
3/13/20	4:15	11.45
3/13/20	4:30	11.41
3/13/20	4:45	11.42
3/13/20	5:00	11.4
3/13/20	5:15	11.32
3/13/20	5:30	11.3
3/13/20	5:45	11.31
3/13/20	6:00	11.28
3/13/20	6:15	11.31
3/13/20	6:30	11.25
3/13/20	6:45	11.24
3/13/20	7:00	11.32
3/13/20	7:15	11.25
3/13/20	7:30	11.26
3/13/20	7:45	11.26
3/13/20	8:00	11.25
3/13/20	8:15	11.3
3/13/20	8:30	11.33
3/13/20	8:45	11.33
3/13/20	9:00	11.33
3/13/20	9:15	11.36
3/13/20	9:30	11.39
3/13/20	9:45	11.39
3/13/20	10:00	11.43
3/13/20	10:15	11.45
3/13/20	10:30	11.45
3/13/20	10:45	11.48
3/13/20	11:00	11.44
3/13/20	11:15	11.48
3/13/20	11:30	11.51
3/13/20	11:45	11.52
3/13/20	12:00	11.51
3/13/20	12:15	11.53
3/13/20	12:30	11.56
3/13/20	12:45	11.51
3/13/20	13:00	11.52
3/13/20	13:15	11.53
3/13/20	13:30	11.53
3/13/20	13:45	11.54
3/13/20	14:00	11.5
3/13/20	14:15	11.51
3/13/20	14:30	11.52
3/13/20	14:45	11.48
3/13/20	15:00	11.48
3/13/20	15:15	11.45
3/13/20	15:30	11.44
3/13/20	15:45	11.42
3/13/20	16:00	11.43
3/13/20	16:15	11.39
3/13/20	16:30	11.37
3/13/20	16:45	11.35
3/13/20	17:00	11.33
3/13/20	17:15	11.3
3/13/20	17:30	11.25
3/13/20	17:45	11.23
3/13/20	18:00	11.2
3/13/20	18:15	11.17
3/13/20	18:30	11.14
3/13/20	18:45	11.11
3/13/20	19:00	11.06
3/13/20	19:15	11.03
3/13/20	19:30	11.01
3/13/20	19:45	10.96
3/13/20	20:00	10.93
3/13/20	20:15	10.88
3/13/20	20:30	10.86
3/13/20	20:45	10.82
3/13/20	21:00	10.81
3/13/20	21:15	10.76
3/13/20	21:30	10.73
3/13/20	21:45	10.69
3/13/20	22:00	10.66
3/13/20	22:15	10.63
3/13/20	22:30	10.58
3/13/20	22:45	10.56
3/13/20	23:00	10.51
3/13/20	23:15	10.52
3/13/20	23:30	10.52
3/13/20	23:45	10.5
3/14/20	0:00	10.46
3/14/20	0:15	10.46
3/14/20	0:30	10.43
3/14/20	0:45	10.41
3/14/20	1:00	10.46
3/14/20	1:15	10.39
3/14/20	1:30	10.38
3/14/20	1:45	10.36
3/14/20	2:00	10.38
3/14/20	2:15	10.36
3/14/20	2:30	10.34
3/14/20	2:45	10.33
3/14/20	3:00	10.33
3/14/20	3:15	10.31
3/14/20	3:30	10.3
3/14/20	3:45	10.32
3/14/20	4:00	10.27
3/14/20	4:15	10.28
3/14/20	4:30	10.26
3/14/20	4:45	10.26
3/14/20	5:00	10.31
3/14/20	5:15	10.26
3/14/20	5:30	10.25
3/14/20	5:45	10.27
3/14/20	6:00	10.28
3/14/20	6:15	10.24
3/14/20	6:30	10.27
3/14/20	6:45	10.29
3/14/20	7:00	10.3
3/14/20	7:15	10.32
3/14/20	7:30	10.33
3/14/20	7:45	10.37
3/14/20	8:00	10.41
3/14/20	8:15	10.46
3/14/20	8:30	10.54
3/14/20	8:45	10.55
3/14/20	9:00	10.65
3/14/20	9:15	10.67
3/14/20	9:30	10.74
3/14/20	9:45	10.77
3/14/20	10:00	10.84
3/14/20	10:15	10.88
3/14/20	10:30	10.96
3/14/20	10:45	11.01
3/14/20	11:00	11.09
3/14/20	11:15	11.2
3/14/20	11:30	11.17
3/14/20	11:45	11.24
3/14/20	12:00	11.28
3/14/20	12:15	11.34
3/14/20	12:30	11.41
3/14/20	12:45	11.43
3/14/20	13:00	11.46
3/14/20	13:15	11.51
3/14/20	13:30	11.53
3/14/20	13:45	11.53
3/14/20	14:00	11.59
3/14/20	14:15	11.63
3/14/20	14:30	11.62
3/14/20	14:45	11.64
3/14/20	15:00	11.67
3/14/20	15:15	11.67
3/14/20	15:30	11.65
3/14/20	15:45	11.67
3/14/20	16:00	11.7
3/14/20	16:15	11.65
3/14/20	16:30	11.66
3/14/20	16:45	11.65
3/14/20	17:00	11.64
3/14/20	17:15	11.62
3/14/20	17:30	11.66
3/14/20	17:45	11.61
3/14/20	18:00	11.6
3/14/20	18:15	11.6
3/14/20	18:30	11.59
3/14/20	18:45	11.55
3/14/20	19:00	11.52
3/14/20	19:15	11.53
3/14/20	19:30	11.56
3/14/20	19:45	11.5
3/14/20	20:00	11.53
3/14/20	20:15	11.43
3/14/20	20:30	11.47
3/14/20	20:45	11.4
3/14/20	21:00	11.36
3/14/20	21:15	11.31
3/14/20	21:30	11.29
3/14/20	21:45	11.3
3/14/20	22:00	11.27
3/14/20	22:15	11.22
3/14/20	22:30	11.22
3/14/20	22:45	11.2
3/14/20	23:00	11.17
3/14/20	23:15	11.11
3/14/20	23:30	11.13
3/14/20	23:45	11.09
3/15/20	0:00	11.05
3/15/20	0:15	11.04
3/15/20	0:30	11.05
3/15/20	0:45	10.99
3/15/20	1:00	10.96
3/15/20	1:15	10.93
3/15/20	1:30	10.9
3/15/20	1:45	10.86
3/15/20	2:00	10.85
3/15/20	2:15	10.78
3/15/20	2:30	10.75
3/15/20	2:45	10.74
3/15/20	3:00	10.74
3/15/20	3:15	10.68
3/15/20	3:30	10.64
3/15/20	3:45	10.59
3/15/20	4:00	10.58
3/15/20	4:15	10.54
3/15/20	4:30	10.5
3/15/20	4:45	10.48
3/15/20	5:00	10.45
3/15/20	5:15	10.41
3/15/20	5:30	10.39
3/15/20	5:45	10.36
3/15/20	6:00	10.31
3/15/20	6:15	10.3
3/15/20	6:30	10.28
3/15/20	6:45	10.27
3/15/20	7:00	10.25
3/15/20	7:15	10.24
3/15/20	7:30	10.24
3/15/20	7:45	10.23
3/15/20	8:00	10.21
3/15/20	8:15	10.2
3/15/20	8:30	10.22
3/15/20	8:45	10.22
3/15/20	9:00	10.22
3/15/20	9:15	10.24
3/15/20	9:30	10.25
3/15/20	9:45	10.3
3/15/20	10:00	10.32
3/15/20	10:15	10.38
3/15/20	10:30	10.39
3/15/20	10:45	10.4
3/15/20	11:00	10.43
3/15/20	11:15	10.43
3/15/20	11:30	10.48
3/15/20	11:45	10.53
3/15/20	12:00	10.59
3/15/20	12:15	10.58
3/15/20	12:30	10.59
3/15/20	12:45	10.63
3/15/20	13:00	10.64
3/15/20	13:15	10.67
3/15/20	13:30	10.71
3/15/20	13:45	10.71
3/15/20	14:00	10.71
3/15/20	14:15	10.78
3/15/20	14:30	10.74
3/15/20	14:45	10.74
3/15/20	15:00	10.78
3/15/20	15:15	10.77
3/15/20	15:30	10.78
3/15/20	15:45	10.79
3/15/20	16:00	10.82
3/15/20	16:15	10.81
3/15/20	16:30	10.76
3/15/20	16:45	10.73
3/15/20	17:00	10.82
3/15/20	17:15	10.78
3/15/20	17:30	10.77
3/15/20	17:45	10.73
3/15/20	18:00	10.72
3/15/20	18:15	10.68
3/15/20	18:30	10.65
3/15/20	18:45	10.68
3/15/20	19:00	10.68
3/15/20	19:15	10.62
3/15/20	19:30	10.59
3/15/20	19:45	10.58
3/15/20	20:00	10.51
3/15/20	20:15	10.51
3/15/20	20:30	10.45
3/15/20	20:45	10.49
3/15/20	21:00	10.46
3/15/20	21:15	10.43
3/15/20	21:30	10.44
3/15/20	21:45	10.42
3/15/20	22:00	10.34
3/15/20	22:15	10.35
3/15/20	22:30	10.37
3/15/20	22:45	10.38
3/15/20	23:00	10.34
3/15/20	23:15	10.35
3/15/20	23:30	10.34
3/15/20	23:45	10.32
3/16/20	0:00	10.36
3/16/20	0:15	10.33
3/16/20	0:30	10.31
3/16/20	0:45	10.32
3/16/20	1:00	10.36
3/16/20	1:15	10.3
3/16/20	1:30	10.31
3/16/20	1:45	10.33
3/16/20	2:00	10.31
3/16/20	2:15	10.33
3/16/20	2:30	10.33
3/16/20	2:45	10.31
3/16/20	3:00	10.32
3/16/20	3:15	10.32
3/16/20	3:30	10.35
3/16/20	3:45	10.39
3/16/20	4:00	10.42
3/16/20	4:15	10.39
3/16/20	4:30	10.4
3/16/20	4:45	10.39
3/16/20	5:00	10.4
3/16/20	5:15	10.4
3/16/20	5:30	10.45
3/16/20	5:45	10.43
3/16/20	6:00	10.39
3/16/20	6:15	10.39
3/16/20	6:30	10.43
3/16/20	6:45	10.44
3/16/20	7:00	10.42
3/16/20	7:15	10.41
3/16/20	7:30	10.42
3/16/20	7:45	10.41
3/16/20	8:00	10.49
3/16/20	8:15	10.44
3/16/20	8:30	10.42
3/16/20	8:45	10.46
3/16/20	9:00	10.4
3/16/20	9:15	10.42
3/16/20	9:30	10.41
3/16/20	9:45	10.43
3/16/20	10:00	10.44
3/16/20	10:15	10.46
3/16/20	10:30	10.47
3/16/20	10:45	10.51
3/16/20	11:00	10.51
3/16/20	11:15	10.57
3/16/20	11:30	10.56
3/16/20	11:45	10.57
3/16/20	12:00	10.54
3/16/20	12:15	10.55
3/16/20	12:30	10.55
3/16/20	12:45	10.58
3/16/20	13:00	10.62
3/16/20	13:15	10.65
3/16/20	13:30	10.63
3/16/20	13:45	10.65
3/16/20	14:00	10.67
3/16/20	14:15	10.71
3/16/20	14:30	10.64
3/16/20	14:45	10.74
3/16/20	15:00	10.71
3/16/20	15:15	10.68
3/16/20	15:30	10.72
3/16/20	15:45	10.74
3/16/20	16:00	10.7
3/16/20	16:15	10.73
3/16/20	16:30	10.72
3/16/20	16:45	10.71
3/16/20	17:00	10.77
3/16/20	17:15	10.73
3/16/20	17:30	10.76
3/16/20	17:45	10.75
3/16/20	18:00	10.77
3/16/20	18:15	10.77
3/16/20	18:30	10.72
3/16/20	18:45	10.71
3/16/20	19:00	10.75
3/16/20	19:15	10.68
3/16/20	19:30	10.7
3/16/20	19:45	10.68
3/16/20	20:00	10.69
3/16/20	20:15	10.67
3/16/20	20:30	10.63
3/16/20	20:45	10.67
3/16/20	21:00	10.62
3/16/20	21:15	10.64
3/16/20	21:30	10.62
3/16/20	21:45	10.64
3/16/20	22:00	10.57
3/16/20	22:15	10.6
3/16/20	22:30	10.59
3/16/20	22:45	10.62
3/16/20	23:00	10.59
3/16/20	23:15	10.63
3/16/20	23:30	10.67
3/16/20	23:45	10.6
3/17/20	0:00	10.62
3/17/20	0:15	10.56
3/17/20	0:30	10.63
3/17/20	0:45	10.57
3/17/20	1:00	10.59
3/17/20	1:15	10.58
3/17/20	1:30	10.66
3/17/20	1:45	10.62
3/17/20	2:00	10.63
3/17/20	2:15	10.67
3/17/20	2:30	10.66
3/17/20	2:45	10.72
3/17/20	3:00	10.74
3/17/20	3:15	10.76
3/17/20	3:30	10.72
3/17/20	3:45	10.74
3/17/20	4:00	10.78
3/17/20	4:15	10.8
3/17/20	4:30	10.85
3/17/20	4:45	10.86
3/17/20	5:00	10.9
3/17/20	5:15	10.9
3/17/20	5:30	10.96
3/17/20	5:45	10.99
3/17/20	6:00	11.07
3/17/20	6:15	11.06
3/17/20	6:30	11.1
3/17/20	6:45	11.2
3/17/20	7:00	11.2
3/17/20	7:15	11.28
3/17/20	7:30	11.28
3/17/20	7:45	11.33
3/17/20	8:00	11.36
3/17/20	8:15	11.42
3/17/20	8:30	11.4
3/17/20	8:45	11.46
3/17/20	9:00	11.5
3/17/20	9:15	11.57
3/17/20	9:30	11.58
3/17/20	9:45	11.63
3/17/20	10:00	11.64
3/17/20	10:15	11.68
3/17/20	10:30	11.67
3/17/20	10:45	11.68
3/17/20	11:00	11.76
3/17/20	11:15	11.71
3/17/20	11:30	11.73
3/17/20	11:45	11.8
3/17/20	12:00	11.78
3/17/20	12:15	11.78
3/17/20	12:30	11.75
3/17/20	12:45	11.74
3/17/20	13:00	11.76
3/17/20	13:15	11.7
3/17/20	13:30	11.7
3/17/20	13:45	11.72
3/17/20	14:00	11.67
3/17/20	14:15	11.68
3/17/20	14:30	11.71
3/17/20	14:45	11.64
3/17/20	15:00	11.6
3/17/20	15:15	11.57
3/17/20	15:30	11.54
3/17/20	15:45	11.53
3/17/20	16:00	11.51
3/17/20	16:15	11.44
3/17/20	16:30	11.42
3/17/20	16:45	11.4
3/17/20	17:00	11.41
3/17/20	17:15	11.3
3/17/20	17:30	11.27
3/17/20	17:45	11.23
3/17/20	18:00	11.18
3/17/20	18:15	11.13
3/17/20	18:30	11.09
3/17/20	18:45	11.07
3/17/20	19:00	11
3/17/20	19:15	10.92
3/17/20	19:30	10.89
3/17/20	19:45	10.89
3/17/20	20:00	10.79
3/17/20	20:15	10.75
3/17/20	20:30	10.68
3/17/20	20:45	10.67
3/17/20	21:00	10.62
3/17/20	21:15	10.58
3/17/20	21:30	10.56
3/17/20	21:45	10.54
3/17/20	22:00	10.49
3/17/20	22:15	10.43
3/17/20	22:30	10.4
3/17/20	22:45	10.38
3/17/20	23:00	10.36
3/17/20	23:15	10.36
3/17/20	23:30	10.29
3/17/20	23:45	10.28
3/18/20	0:00	10.29
3/18/20	0:15	10.24
3/18/20	0:30	10.19
3/18/20	0:45	10.15
3/18/20	1:00	10.09
3/18/20	1:15	10.11
3/18/20	1:30	10.07
3/18/20	1:45	10.03
3/18/20	2:00	10.06
3/18/20	2:15	10.01
3/18/20	2:30	9.98
3/18/20	2:45	9.99
3/18/20	3:00	9.95
3/18/20	3:15	9.91
3/18/20	3:30	9.92
3/18/20	3:45	9.92
3/18/20	4:00	9.83
3/18/20	4:15	9.85
3/18/20	4:30	9.79
3/18/20	4:45	9.78
3/18/20	5:00	9.77
3/18/20	5:15	9.77
3/18/20	5:30	9.73
3/18/20	5:45	9.73
3/18/20	6:00	9.7
3/18/20	6:15	9.63
3/18/20	6:30	9.61
3/18/20	6:45	9.57
3/18/20	7:00	9.57
3/18/20	7:15	9.6
3/18/20	7:30	9.53
3/18/20	7:45	9.5
3/18/20	8:00	9.57
3/18/20	8:15	9.57
3/18/20	8:30	9.58
3/18/20	8:45	9.52
3/18/20	9:00	9.52
3/18/20	9:15	9.46
3/18/20	9:30	9.55
3/18/20	9:45	9.5
3/18/20	10:00	9.51
3/18/20	10:15	9.48
3/18/20	10:30	9.47
3/18/20	10:45	9.48
3/18/20	11:00	9.47
3/18/20	11:15	9.52
3/18/20	11:30	9.53
3/18/20	11:45	9.59
3/18/20	12:00	9.5
3/18/20	12:15	9.53
3/18/20	12:30	9.52
3/18/20	12:45	9.53
3/18/20	13:00	9.56
3/18/20	13:15	9.52
3/18/20	13:30	9.48
3/18/20	13:45	9.58
3/18/20	14:00	9.54
3/18/20	14:15	9.5
3/18/20	14:30	9.53
3/18/20	14:45	9.52
3/18/20	15:00	9.5
3/18/20	15:15	9.45
3/18/20	15:30	9.51
3/18/20	15:45	9.48
3/18/20	16:00	9.45
3/18/20	16:15	9.45
3/18/20	16:30	9.4
3/18/20	16:45	9.42
3/18/20	17:00	9.36
3/18/20	17:15	9.4
3/18/20	17:30	9.34
3/18/20	17:45	9.31
3/18/20	18:00	9.3
3/18/20	18:15	9.2
3/18/20	18:30	9.22
3/18/20	18:45	9.14
3/18/20	19:00	9.15
3/18/20	19:15	9.09
3/18/20	19:30	9.07
3/18/20	19:45	9.02
3/18/20	20:00	9.05
3/18/20	20:15	9.01
3/18/20	20:30	8.97
3/18/20	20:45	8.93
3/18/20	21:00	9.03
3/18/20	21:15	8.88
3/18/20	21:30	8.86
3/18/20	21:45	8.89
3/18/20	22:00	8.88
3/18/20	22:15	8.91
3/18/20	22:30	8.81
3/18/20	22:45	8.93
3/18/20	23:00	8.8
3/18/20	23:15	8.83
3/18/20	23:30	8.87
3/18/20	23:45	8.78
3/19/20	0:00	8.81
3/19/20	0:15	8.77
3/19/20	0:30	8.79
3/19/20	0:45	8.88
3/19/20	1:00	8.81
3/19/20	1:15	8.83
3/19/20	1:30	8.82
3/19/20	1:45	8.94
3/19/20	2:00	8.82
3/19/20	2:15	8.89
3/19/20	2:30	8.82
3/19/20	2:45	8.91
3/19/20	3:00	8.87
3/19/20	3:15	8.83
3/19/20	3:30	8.82
3/19/20	3:45	8.85
3/19/20	4:00	8.82
3/19/20	4:15	8.78
3/19/20	4:30	8.77
3/19/20	4:45	8.85
3/19/20	5:00	8.84
3/19/20	5:15	8.77
3/19/20	5:30	8.75
3/19/20	5:45	8.73
3/19/20	6:00	8.79
3/19/20	6:15	8.8
3/19/20	6:30	8.77
3/19/20	6:45	8.71
3/19/20	7:00	8.68
3/19/20	7:15	8.66
3/19/20	7:30	8.68
3/19/20	7:45	8.72
3/19/20	8:00	8.69
3/19/20	8:15	8.72
3/19/20	8:30	8.72
3/19/20	8:45	8.78
3/19/20	9:00	8.78
3/19/20	9:15	8.83
3/19/20	9:30	8.86
3/19/20	9:45	8.92
3/19/20	10:00	8.89
3/19/20	10:15	8.99
3/19/20	10:30	9.04
3/19/20	10:45	9.04
3/19/20	11:00	9.08
3/19/20	11:15	9.19
3/19/20	11:30	9.2
3/19/20	11:45	9.24
3/19/20	12:00	9.32
3/19/20	12:15	9.41
3/19/20	12:30	9.45
3/19/20	12:45	9.44
3/19/20	13:00	9.47
3/19/20	13:15	9.53
3/19/20	13:30	9.56
3/19/20	13:45	9.63
3/19/20	14:00	9.61
3/19/20	14:15	9.62
3/19/20	14:30	9.61
3/19/20	14:45	9.71
3/19/20	15:00	9.72
3/19/20	15:15	9.68
3/19/20	15:30	9.76
3/19/20	15:45	9.75
3/19/20	16:00	9.71
3/19/20	16:15	9.77
3/19/20	16:30	9.71
3/19/20	16:45	9.67
3/19/20	17:00	9.74
3/19/20	17:15	9.67
3/19/20	17:30	9.64
3/19/20	17:45	9.69
3/19/20	18:00	9.63
3/19/20	18:15	9.59
3/19/20	18:30	9.56
3/19/20	18:45	9.58
3/19/20	19:00	9.58
3/19/20	19:15	9.54
3/19/20	19:30	9.47
3/19/20	19:45	9.41
3/19/20	20:00	9.43
3/19/20	20:15	9.47
3/19/20	20:30	9.31
3/19/20	20:45	9.31
3/19/20	21:00	9.31
3/19/20	21:15	9.31
3/19/20	21:30	9.23
3/19/20	21:45	9.17
3/19/20	22:00	9.24
3/19/20	22:15	9.17
3/19/20	22:30	9.15
3/19/20	22:45	9.08
3/19/20	23:00	9.1
3/19/20	23:15	9.13
3/19/20	23:30	9.08
3/19/20	23:45	9.02
3/20/20	0:00	9.02
3/20/20	0:15	9.04
3/20/20	0:30	8.98
3/20/20	0:45	9.05
3/20/20	1:00	9
3/20/20	1:15	9.03
3/20/20	1:30	8.98
3/20/20	1:45	8.96
3/20/20	2:00	8.99
3/20/20	2:15	9
3/20/20	2:30	8.95
3/20/20	2:45	8.92
3/20/20	3:00	8.93
3/20/20	3:15	8.95
3/20/20	3:30	8.93
3/20/20	3:45	8.97
3/20/20	4:00	8.98
3/20/20	4:15	8.98
3/20/20	4:30	9.02
3/20/20	4:45	9.01
3/20/20	5:00	9
3/20/20	5:15	9.03
3/20/20	5:30	9.06
3/20/20	5:45	9.06
3/20/20	6:00	9.12
3/20/20	6:15	9.15
3/20/20	6:30	9.22
3/20/20	6:45	9.29
3/20/20	7:00	9.36
3/20/20	7:15	9.43
3/20/20	7:30	9.46
3/20/20	7:45	9.54
3/20/20	8:00	9.63
3/20/20	8:15	9.76
3/20/20	8:30	9.82
3/20/20	8:45	9.86
3/20/20	9:00	9.93
3/20/20	9:15	10.05
3/20/20	9:30	10.09
3/20/20	9:45	10.16
3/20/20	10:00	10.25
3/20/20	10:15	10.33
3/20/20	10:30	10.4
3/20/20	10:45	10.46
3/20/20	11:00	10.53
3/20/20	11:15	10.56
3/20/20	11:30	10.65
3/20/20	11:45	10.66
3/20/20	12:00	10.71
3/20/20	12:15	10.74
3/20/20	12:30	10.76
3/20/20	12:45	10.83
3/20/20	13:00	10.87
3/20/20	13:15	10.86
3/20/20	13:30	10.9
3/20/20	13:45	10.89
3/20/20	14:00	10.93
3/20/20	14:15	10.94
3/20/20	14:30	10.92
3/20/20	14:45	10.92
3/20/20	15:00	10.95
3/20/20	15:15	10.89
3/20/20	15:30	10.95
3/20/20	15:45	10.88
3/20/20	16:00	10.84
3/20/20	16:15	10.82
3/20/20	16:30	10.79
3/20/20	16:45	10.76
3/20/20	17:00	10.76
3/20/20	17:15	10.71
3/20/20	17:30	10.7
3/20/20	17:45	10.67
3/20/20	18:00	10.63
3/20/20	18:15	10.59
3/20/20	18:30	10.6
3/20/20	18:45	10.57
3/20/20	19:00	10.46
3/20/20	19:15	10.43
3/20/20	19:30	10.36
3/20/20	19:45	10.35
3/20/20	20:00	10.23
3/20/20	20:15	10.23
3/20/20	20:30	10.16
3/20/20	20:45	10.16
3/20/20	21:00	10.09
3/20/20	21:15	10.04
3/20/20	21:30	9.96
3/20/20	21:45	9.91
3/20/20	22:00	9.84
3/20/20	22:15	9.8
3/20/20	22:30	9.75
3/20/20	22:45	9.66
3/20/20	23:00	9.62
3/20/20	23:15	9.57
3/20/20	23:30	9.51
3/20/20	23:45	9.47
3/21/20	0:00	9.45
3/21/20	0:15	9.4
3/21/20	0:30	9.34
3/21/20	0:45	9.31
3/21/20	1:00	9.28
3/21/20	1:15	9.25
3/21/20	1:30	9.22
3/21/20	1:45	9.19
3/21/20	2:00	9.18
3/21/20	2:15	9.15
3/21/20	2:30	9.13
3/21/20	2:45	9.11
3/21/20	3:00	9.1
3/21/20	3:15	9.08
3/21/20	3:30	9.07
3/21/20	3:45	9.05
3/21/20	4:00	9.06
3/21/20	4:15	9.05
3/21/20	4:30	9.05
3/21/20	4:45	9.05
3/21/20	5:00	9.05
3/21/20	5:15	9.07
3/21/20	5:30	9.09
3/21/20	5:45	9.12
3/21/20	6:00	9.16
3/21/20	6:15	9.21
3/21/20	6:30	9.25
3/21/20	6:45	9.32
3/21/20	7:00	9.39
3/21/20	7:15	9.46
3/21/20	7:30	9.55
3/21/20	7:45	9.64
3/21/20	8:00	9.73
3/21/20	8:15	9.84
3/21/20	8:30	9.93
3/21/20	8:45	10.07
3/21/20	9:00	10.18
3/21/20	9:15	10.31
3/21/20	9:30	10.44
3/21/20	9:45	10.51
3/21/20	10:00	10.57
3/21/20	10:15	10.66
3/21/20	10:30	10.75
3/21/20	10:45	10.82
3/21/20	11:00	10.92
3/21/20	11:15	10.99
3/21/20	11:30	11.05
3/21/20	11:45	11.13
